Timepoint,Time,Wavelength,Plate,Row,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
T6,27/06/2021 12:53:46,750nm,AeraSeal, G,0.407321,1.50717,1.50144,0.640549,0.132297,0.635221,1.3817,1.18242,0.232039,0.30688,0.465046,0.451914,0.62369,0.196006,0.45339,0.309473,0.618313,0.615609,0.609527,0.158359,0.517372,0.446156,0.383399,0.551718
T6,27/06/2021 12:53:46,750nm,AeraSeal, H,0.588878,0.464444,0.495372,0.500723,0.469636,0.961492,0.43171,0.246965,0.676786,0.348957,0.223604,0.328891,0.5544,0.677174,0.762655,0.215655,0.805593,0.177236,0.740074,1.17215,0.461086,0.293458,0.463212,0.347298
T6,27/06/2021 12:53:46,750nm,AeraSeal, I,0.470219,0.246666,0.150398,0.949422,0.956707,0.317963,0.382465,1.46898,0.30525,0.205863,0.980877,0.169562,0.408994,0.37377,0.722176,0.581364,0.593555,0.3813,0.769688,0.959068,0.137726,0.847478,0.133923,0.695663
T6,27/06/2021 12:53:46,750nm,AeraSeal, J,0.341108,0.452251,1.27561,0.604659,0.341082,0.639668,0.135705,1.25391,0.398324,0.660855,0.85812,0.353,0.238956,0.136978,0.176651,0.149047,0.435523,0.882304,0.550267,0.272629,0.297281,0.67169,0.587652,0.238287
T6,27/06/2021 12:53:46,750nm,AeraSeal, K,0.670747,0.824888,0.631684,0.73011,0.359486,0.851556,0.448615,0.681097,0.274619,0.665646,0.931398,0.784776,0.739605,0.715107,0.572639,0.490353,0.697946,0.642267,0.219634,1.428,0.768109,0.220633,0.606233,0.654183
T6,27/06/2021 12:53:46,750nm,AeraSeal, L,0.521049,1.40141,0.456939,0.130752,1.22363,0.40348,0.484867,0.399798,0.732432,0.813015,0.337701,0.606959,1.0259,0.551271,0.712601,0.466056,0.812643,0.751571,0.399451,0.68487,0.678265,0.288947,0.436429,0.51828
T6,27/06/2021 12:53:46,750nm,AeraSeal, M,0.394295,1.36107,0.6306,0.728421,0.707642,0.859224,0.217464,0.170259,0.827597,0.1922,0.578431,0.854234,0.704391,1.28182,0.291413,0.632395,0.558069,1.19498,0.1591,1.28625,0.689405,0.681288,0.406625,0.854021
T6,27/06/2021 12:53:46,750nm,AeraSeal, N,0.478006,0.672305,0.736649,0.186467,0.39784,0.540782,0.492012,0.524466,0.681854,0.729311,0.132494,0.623721,0.487172,0.12518,0.212225,0.348122,0.638171,0.782414,0.396222,0.277374,0.62029,0.846536,0.726046,0.305981
T6,27/06/2021 12:53:46,750nm,AeraSeal, O,0.420928,0.475876,0.260007,0.315758,0.299834,0.558376,1.45317,0.399991,0.730037,0.643911,0.467441,0.678678,0.650373,0.840115,0.452738,0.681101,0.58449,0.140565,0.64705,0.310992,0.618759,0.639162,0.683085,0.626212
T6,27/06/2021 12:53:46,750nm,AeraSeal, P,0.433807,0.564714,0.614761,0.150914,1.39337,0.674707,0.336845,0.581933,0.235049,0.328827,0.456828,0.647511,0.423532,0.749763,0.364176,0.604639,0.522045,0.784659,0.372272,0.19252,0.328769,0.520155,0.467409,0.518129
