elapsed_time,distance,sensor,x_pos,y_pos,value,condition,position,section,section2
267,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
320,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
373,1,1_1,1,1,39.92,1 cm,1,Outside,Corner
427,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
480,1,1_1,1,1,40.85,1 cm,1,Outside,Corner
533,1,1_1,1,1,39.23,1 cm,1,Outside,Corner
586,1,1_1,1,1,40,1 cm,1,Outside,Corner
640,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
693,1,1_1,1,1,40.85,1 cm,1,Outside,Corner
746,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
800,1,1_1,1,1,40.54,1 cm,1,Outside,Corner
854,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
907,1,1_1,1,1,40.54,1 cm,1,Outside,Corner
960,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
1013,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
1068,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
1121,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
1174,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
1227,1,1_1,1,1,40.77,1 cm,1,Outside,Corner
1281,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
1334,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
1388,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
1441,1,1_1,1,1,40.46,1 cm,1,Outside,Corner
1496,1,1_1,1,1,39.77,1 cm,1,Outside,Corner
1549,1,1_1,1,1,40.46,1 cm,1,Outside,Corner
1602,1,1_1,1,1,39,1 cm,1,Outside,Corner
1655,1,1_1,1,1,40.77,1 cm,1,Outside,Corner
1710,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
1763,1,1_1,1,1,41,1 cm,1,Outside,Corner
1816,1,1_1,1,1,39.23,1 cm,1,Outside,Corner
1869,1,1_1,1,1,40,1 cm,1,Outside,Corner
1923,1,1_1,1,1,40.38,1 cm,1,Outside,Corner
1977,1,1_1,1,1,41,1 cm,1,Outside,Corner
2030,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
2083,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
2137,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
2191,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
2244,1,1_1,1,1,41,1 cm,1,Outside,Corner
2297,1,1_1,1,1,42.62,1 cm,1,Outside,Corner
2352,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
2405,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
2459,1,1_1,1,1,41.08,1 cm,1,Outside,Corner
2512,1,1_1,1,1,41.23,1 cm,1,Outside,Corner
2566,1,1_1,1,1,39.92,1 cm,1,Outside,Corner
2620,1,1_1,1,1,41,1 cm,1,Outside,Corner
2673,1,1_1,1,1,39.77,1 cm,1,Outside,Corner
2726,1,1_1,1,1,41.15,1 cm,1,Outside,Corner
2781,1,1_1,1,1,39.54,1 cm,1,Outside,Corner
2834,1,1_1,1,1,40.85,1 cm,1,Outside,Corner
2887,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
2940,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
2994,1,1_1,1,1,40,1 cm,1,Outside,Corner
3048,1,1_1,1,1,40.31,1 cm,1,Outside,Corner
3101,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
3154,1,1_1,1,1,40.62,1 cm,1,Outside,Corner
3208,1,1_1,1,1,39.54,1 cm,1,Outside,Corner
3262,1,1_1,1,1,41.15,1 cm,1,Outside,Corner
3315,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
3368,1,1_1,1,1,39.92,1 cm,1,Outside,Corner
3422,1,1_1,1,1,39.38,1 cm,1,Outside,Corner
3476,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
3529,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
3582,1,1_1,1,1,40.69,1 cm,1,Outside,Corner
3637,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
3690,1,1_1,1,1,41.15,1 cm,1,Outside,Corner
3743,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
3796,1,1_1,1,1,41.23,1 cm,1,Outside,Corner
3851,1,1_1,1,1,39.23,1 cm,1,Outside,Corner
3904,1,1_1,1,1,40,1 cm,1,Outside,Corner
3957,1,1_1,1,1,39.85,1 cm,1,Outside,Corner
4011,1,1_1,1,1,41.23,1 cm,1,Outside,Corner
4065,1,1_1,1,1,39.85,1 cm,1,Outside,Corner
4118,1,1_1,1,1,40.46,1 cm,1,Outside,Corner
4171,1,1_1,1,1,39.69,1 cm,1,Outside,Corner
4226,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
4279,1,1_1,1,1,39.77,1 cm,1,Outside,Corner
4332,1,1_1,1,1,41.08,1 cm,1,Outside,Corner
4385,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
4439,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
4493,1,1_1,1,1,39.69,1 cm,1,Outside,Corner
4546,1,1_1,1,1,41,1 cm,1,Outside,Corner
4599,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
4654,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
4707,1,1_1,1,1,39.77,1 cm,1,Outside,Corner
4760,1,1_1,1,1,41.54,1 cm,1,Outside,Corner
4814,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
4868,1,1_1,1,1,40,1 cm,1,Outside,Corner
4922,1,1_1,1,1,39,1 cm,1,Outside,Corner
4975,1,1_1,1,1,40.62,1 cm,1,Outside,Corner
5028,1,1_1,1,1,39.23,1 cm,1,Outside,Corner
5082,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
5136,1,1_1,1,1,39,1 cm,1,Outside,Corner
5189,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
5242,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
5296,1,1_1,1,1,40,1 cm,1,Outside,Corner
5350,1,1_1,1,1,39,1 cm,1,Outside,Corner
5403,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
5456,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
5511,1,1_1,1,1,41,1 cm,1,Outside,Corner
5564,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
5617,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
5671,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
5725,1,1_1,1,1,40.85,1 cm,1,Outside,Corner
5778,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
5832,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
5885,1,1_1,1,1,39,1 cm,1,Outside,Corner
5939,1,1_1,1,1,40.31,1 cm,1,Outside,Corner
5992,1,1_1,1,1,39.54,1 cm,1,Outside,Corner
6046,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
6099,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
6153,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
6207,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
6260,1,1_1,1,1,40.46,1 cm,1,Outside,Corner
6313,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
6367,1,1_1,1,1,40.46,1 cm,1,Outside,Corner
6421,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
6474,1,1_1,1,1,40.77,1 cm,1,Outside,Corner
6529,1,1_1,1,1,39.23,1 cm,1,Outside,Corner
6582,1,1_1,1,1,41.15,1 cm,1,Outside,Corner
6635,1,1_1,1,1,39.54,1 cm,1,Outside,Corner
6689,1,1_1,1,1,41.92,1 cm,1,Outside,Corner
6743,1,1_1,1,1,41.62,1 cm,1,Outside,Corner
6797,1,1_1,1,1,41.15,1 cm,1,Outside,Corner
6850,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
6904,1,1_1,1,1,41.23,1 cm,1,Outside,Corner
6958,1,1_1,1,1,40.54,1 cm,1,Outside,Corner
7012,1,1_1,1,1,41.38,1 cm,1,Outside,Corner
7065,1,1_1,1,1,39.54,1 cm,1,Outside,Corner
7118,1,1_1,1,1,40.85,1 cm,1,Outside,Corner
7172,1,1_1,1,1,39.54,1 cm,1,Outside,Corner
7226,1,1_1,1,1,41.15,1 cm,1,Outside,Corner
7279,1,1_1,1,1,39.38,1 cm,1,Outside,Corner
7332,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
7387,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
7440,1,1_1,1,1,41.08,1 cm,1,Outside,Corner
7493,1,1_1,1,1,39.38,1 cm,1,Outside,Corner
7547,1,1_1,1,1,39.92,1 cm,1,Outside,Corner
7601,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
7654,1,1_1,1,1,40.46,1 cm,1,Outside,Corner
7708,1,1_1,1,1,39.69,1 cm,1,Outside,Corner
7761,1,1_1,1,1,40.77,1 cm,1,Outside,Corner
7815,1,1_1,1,1,39,1 cm,1,Outside,Corner
7868,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
7921,1,1_1,1,1,39.92,1 cm,1,Outside,Corner
7974,1,1_1,1,1,41,1 cm,1,Outside,Corner
8029,1,1_1,1,1,39.69,1 cm,1,Outside,Corner
8082,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
8135,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
8189,1,1_1,1,1,41,1 cm,1,Outside,Corner
8243,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
8296,1,1_1,1,1,40.85,1 cm,1,Outside,Corner
8349,1,1_1,1,1,39,1 cm,1,Outside,Corner
8402,1,1_1,1,1,40.54,1 cm,1,Outside,Corner
8457,1,1_1,1,1,39.62,1 cm,1,Outside,Corner
8510,1,1_1,1,1,40.77,1 cm,1,Outside,Corner
8563,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
8617,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
8671,1,1_1,1,1,39.38,1 cm,1,Outside,Corner
8724,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
8778,1,1_1,1,1,39.85,1 cm,1,Outside,Corner
8832,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
8885,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
8938,1,1_1,1,1,40.62,1 cm,1,Outside,Corner
8992,1,1_1,1,1,39.92,1 cm,1,Outside,Corner
9046,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
9099,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
9153,1,1_1,1,1,40.77,1 cm,1,Outside,Corner
9206,1,1_1,1,1,39.92,1 cm,1,Outside,Corner
9260,1,1_1,1,1,40.62,1 cm,1,Outside,Corner
9314,1,1_1,1,1,39,1 cm,1,Outside,Corner
9367,1,1_1,1,1,40,1 cm,1,Outside,Corner
9421,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
9475,1,1_1,1,1,40.92,1 cm,1,Outside,Corner
9528,1,1_1,1,1,39.31,1 cm,1,Outside,Corner
9582,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
9635,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
9689,1,1_1,1,1,40.31,1 cm,1,Outside,Corner
9743,1,1_1,1,1,39.15,1 cm,1,Outside,Corner
9796,1,1_1,1,1,40.23,1 cm,1,Outside,Corner
9849,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
9904,1,1_1,1,1,40.08,1 cm,1,Outside,Corner
9957,1,1_1,1,1,39.46,1 cm,1,Outside,Corner
10011,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
10064,1,1_1,1,1,39.08,1 cm,1,Outside,Corner
10118,1,1_1,1,1,40.15,1 cm,1,Outside,Corner
10172,1,1_1,1,1,39.38,1 cm,1,Outside,Corner
0,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
53,2,1_1,1,1,29.69,2 cm,1,Outside,Corner
106,2,1_1,1,1,28.92,2 cm,1,Outside,Corner
159,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
212,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
267,2,1_1,1,1,29.31,2 cm,1,Outside,Corner
319,2,1_1,1,1,28.85,2 cm,1,Outside,Corner
373,2,1_1,1,1,29.69,2 cm,1,Outside,Corner
427,2,1_1,1,1,29,2 cm,1,Outside,Corner
480,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
533,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
586,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
640,2,1_1,1,1,28.69,2 cm,1,Outside,Corner
693,2,1_1,1,1,30,2 cm,1,Outside,Corner
747,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
800,2,1_1,1,1,29.15,2 cm,1,Outside,Corner
854,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
907,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
960,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
1014,2,1_1,1,1,29.46,2 cm,1,Outside,Corner
1068,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
1121,2,1_1,1,1,29.54,2 cm,1,Outside,Corner
1174,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
1227,2,1_1,1,1,29.92,2 cm,1,Outside,Corner
1282,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
1335,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
1388,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
1441,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
1496,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
1549,2,1_1,1,1,29.23,2 cm,1,Outside,Corner
1602,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
1655,2,1_1,1,1,30.15,2 cm,1,Outside,Corner
1710,2,1_1,1,1,28.77,2 cm,1,Outside,Corner
1763,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
1816,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
1869,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
1923,2,1_1,1,1,29,2 cm,1,Outside,Corner
1977,2,1_1,1,1,29.92,2 cm,1,Outside,Corner
2030,2,1_1,1,1,28.77,2 cm,1,Outside,Corner
2083,2,1_1,1,1,29.69,2 cm,1,Outside,Corner
2137,2,1_1,1,1,28.23,2 cm,1,Outside,Corner
2191,2,1_1,1,1,30,2 cm,1,Outside,Corner
2244,2,1_1,1,1,29,2 cm,1,Outside,Corner
2297,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
2351,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
2405,2,1_1,1,1,30,2 cm,1,Outside,Corner
2458,2,1_1,1,1,29.15,2 cm,1,Outside,Corner
2511,2,1_1,1,1,29.92,2 cm,1,Outside,Corner
2565,2,1_1,1,1,28.23,2 cm,1,Outside,Corner
2618,2,1_1,1,1,30,2 cm,1,Outside,Corner
2672,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
2725,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
2779,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
2832,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
2886,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
2939,2,1_1,1,1,30,2 cm,1,Outside,Corner
2993,2,1_1,1,1,28.77,2 cm,1,Outside,Corner
3047,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
3100,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
3153,2,1_1,1,1,30,2 cm,1,Outside,Corner
3208,2,1_1,1,1,28.69,2 cm,1,Outside,Corner
3261,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
3314,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
3367,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
3421,2,1_1,1,1,28.77,2 cm,1,Outside,Corner
3475,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
3528,2,1_1,1,1,28.23,2 cm,1,Outside,Corner
3581,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
3635,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
3689,2,1_1,1,1,30.08,2 cm,1,Outside,Corner
3742,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
3795,2,1_1,1,1,29.46,2 cm,1,Outside,Corner
3849,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
3903,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
3956,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
4009,2,1_1,1,1,29.69,2 cm,1,Outside,Corner
4063,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
4117,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
4170,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
4224,2,1_1,1,1,30.08,2 cm,1,Outside,Corner
4278,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
4331,2,1_1,1,1,29.46,2 cm,1,Outside,Corner
4384,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
4439,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
4492,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
4545,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
4598,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
4653,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
4706,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
4759,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
4812,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
4866,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
4920,2,1_1,1,1,28.92,2 cm,1,Outside,Corner
4973,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
5026,2,1_1,1,1,28.69,2 cm,1,Outside,Corner
5080,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
5133,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
5187,2,1_1,1,1,29.92,2 cm,1,Outside,Corner
5240,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
5294,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
5347,2,1_1,1,1,28.23,2 cm,1,Outside,Corner
5401,2,1_1,1,1,29.54,2 cm,1,Outside,Corner
5454,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
5508,2,1_1,1,1,29.92,2 cm,1,Outside,Corner
5562,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
5615,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
5668,2,1_1,1,1,29.15,2 cm,1,Outside,Corner
5722,2,1_1,1,1,29.54,2 cm,1,Outside,Corner
5775,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
5828,2,1_1,1,1,29.54,2 cm,1,Outside,Corner
5882,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
5936,2,1_1,1,1,30.08,2 cm,1,Outside,Corner
5989,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
6043,2,1_1,1,1,29.31,2 cm,1,Outside,Corner
6096,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
6150,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
6203,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
6256,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
6310,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
6364,2,1_1,1,1,29.31,2 cm,1,Outside,Corner
6417,2,1_1,1,1,28.46,2 cm,1,Outside,Corner
6470,2,1_1,1,1,30,2 cm,1,Outside,Corner
6524,2,1_1,1,1,28.69,2 cm,1,Outside,Corner
6578,2,1_1,1,1,29.15,2 cm,1,Outside,Corner
6631,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
6685,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
6738,2,1_1,1,1,28.46,2 cm,1,Outside,Corner
6792,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
6845,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
6899,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
6952,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
7006,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
7059,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
7112,2,1_1,1,1,29.08,2 cm,1,Outside,Corner
7166,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
7220,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
7273,2,1_1,1,1,28.77,2 cm,1,Outside,Corner
7326,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
7379,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
7434,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
7487,2,1_1,1,1,29.15,2 cm,1,Outside,Corner
7540,2,1_1,1,1,29.92,2 cm,1,Outside,Corner
7595,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
7648,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
7701,2,1_1,1,1,28.69,2 cm,1,Outside,Corner
7754,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
7809,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
7862,2,1_1,1,1,29.46,2 cm,1,Outside,Corner
7915,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
7969,2,1_1,1,1,29.92,2 cm,1,Outside,Corner
8023,2,1_1,1,1,28.46,2 cm,1,Outside,Corner
8076,2,1_1,1,1,29.23,2 cm,1,Outside,Corner
8129,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
8182,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
8236,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
8290,2,1_1,1,1,29.23,2 cm,1,Outside,Corner
8343,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
8396,2,1_1,1,1,29.23,2 cm,1,Outside,Corner
8451,2,1_1,1,1,28.62,2 cm,1,Outside,Corner
8504,2,1_1,1,1,29.62,2 cm,1,Outside,Corner
8558,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
8611,2,1_1,1,1,29.31,2 cm,1,Outside,Corner
8665,2,1_1,1,1,28.69,2 cm,1,Outside,Corner
8718,2,1_1,1,1,29.69,2 cm,1,Outside,Corner
8771,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
8825,2,1_1,1,1,29.54,2 cm,1,Outside,Corner
8879,2,1_1,1,1,28.15,2 cm,1,Outside,Corner
8932,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
8986,2,1_1,1,1,28.77,2 cm,1,Outside,Corner
9039,2,1_1,1,1,29.69,2 cm,1,Outside,Corner
9093,2,1_1,1,1,28.08,2 cm,1,Outside,Corner
9146,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
9200,2,1_1,1,1,28.85,2 cm,1,Outside,Corner
9253,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
9307,2,1_1,1,1,28.31,2 cm,1,Outside,Corner
9361,2,1_1,1,1,29.38,2 cm,1,Outside,Corner
9414,2,1_1,1,1,28.38,2 cm,1,Outside,Corner
9467,2,1_1,1,1,29.77,2 cm,1,Outside,Corner
9521,2,1_1,1,1,28.46,2 cm,1,Outside,Corner
9575,2,1_1,1,1,29.46,2 cm,1,Outside,Corner
9628,2,1_1,1,1,28.23,2 cm,1,Outside,Corner
9681,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
9735,2,1_1,1,1,28.69,2 cm,1,Outside,Corner
9789,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
9842,2,1_1,1,1,28.46,2 cm,1,Outside,Corner
9895,2,1_1,1,1,29.54,2 cm,1,Outside,Corner
9950,2,1_1,1,1,28.54,2 cm,1,Outside,Corner
10003,2,1_1,1,1,29.85,2 cm,1,Outside,Corner
10056,2,1_1,1,1,28.23,2 cm,1,Outside,Corner
10110,2,1_1,1,1,29,2 cm,1,Outside,Corner
10164,2,1_1,1,1,28.46,2 cm,1,Outside,Corner
0,3,1_1,1,1,22.85,3 cm,1,Outside,Corner
53,3,1_1,1,1,24.31,3 cm,1,Outside,Corner
106,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
159,3,1_1,1,1,24.08,3 cm,1,Outside,Corner
212,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
266,3,1_1,1,1,24.08,3 cm,1,Outside,Corner
319,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
372,3,1_1,1,1,24,3 cm,1,Outside,Corner
425,3,1_1,1,1,23.08,3 cm,1,Outside,Corner
479,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
532,3,1_1,1,1,23.23,3 cm,1,Outside,Corner
586,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
638,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
693,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
746,3,1_1,1,1,22.92,3 cm,1,Outside,Corner
799,3,1_1,1,1,24.31,3 cm,1,Outside,Corner
852,3,1_1,1,1,23.08,3 cm,1,Outside,Corner
906,3,1_1,1,1,24,3 cm,1,Outside,Corner
959,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
1012,3,1_1,1,1,24.69,3 cm,1,Outside,Corner
1065,3,1_1,1,1,23.08,3 cm,1,Outside,Corner
1120,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
1173,3,1_1,1,1,22.85,3 cm,1,Outside,Corner
1226,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
1281,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
1334,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
1387,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
1440,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
1494,3,1_1,1,1,23.23,3 cm,1,Outside,Corner
1548,3,1_1,1,1,24.38,3 cm,1,Outside,Corner
1601,3,1_1,1,1,23.08,3 cm,1,Outside,Corner
1654,3,1_1,1,1,24.23,3 cm,1,Outside,Corner
1708,3,1_1,1,1,23.08,3 cm,1,Outside,Corner
1761,3,1_1,1,1,24.46,3 cm,1,Outside,Corner
1814,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
1868,3,1_1,1,1,24.08,3 cm,1,Outside,Corner
1922,3,1_1,1,1,23,3 cm,1,Outside,Corner
1975,3,1_1,1,1,24.54,3 cm,1,Outside,Corner
2028,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
2081,3,1_1,1,1,24.46,3 cm,1,Outside,Corner
2136,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
2189,3,1_1,1,1,23.92,3 cm,1,Outside,Corner
2242,3,1_1,1,1,23.23,3 cm,1,Outside,Corner
2295,3,1_1,1,1,24.46,3 cm,1,Outside,Corner
2349,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
2402,3,1_1,1,1,23.92,3 cm,1,Outside,Corner
2455,3,1_1,1,1,22.69,3 cm,1,Outside,Corner
2509,3,1_1,1,1,24.31,3 cm,1,Outside,Corner
2563,3,1_1,1,1,23.08,3 cm,1,Outside,Corner
2616,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
2670,3,1_1,1,1,23,3 cm,1,Outside,Corner
2723,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
2777,3,1_1,1,1,22.92,3 cm,1,Outside,Corner
2830,3,1_1,1,1,24.62,3 cm,1,Outside,Corner
2884,3,1_1,1,1,22.85,3 cm,1,Outside,Corner
2937,3,1_1,1,1,24.08,3 cm,1,Outside,Corner
2991,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
3044,3,1_1,1,1,24.31,3 cm,1,Outside,Corner
3097,3,1_1,1,1,23.15,3 cm,1,Outside,Corner
3150,3,1_1,1,1,24.15,3 cm,1,Outside,Corner
3205,3,1_1,1,1,23.08,3 cm,1,Outside,Corner
3258,3,1_1,1,1,24.08,3 cm,1,Outside,Corner
3311,3,1_1,1,1,23.38,3 cm,1,Outside,Corner
