Timepoint,Time,Wavelength,Plate,Row,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
T7,17/06/2021 20:18:27,750nm,6000k, K,0.249888,0.321505,0.407908,0.42803,0.430981,0.378686,0.419139,0.435089,0.405066,0.397099,0.381009,0.417843,0.414712,0.416895,0.436082,0.442288,0.429283,0.449362,0.433495,0.471653,0.43768,0.418775,0.0949002,0.106797
T7,17/06/2021 20:18:27,750nm,6000k, L,0.27469,0.35864,0.39333,0.40834,0.392355,0.40164,0.413572,0.370738,0.410595,0.428258,0.42613,0.421354,0.415679,0.40341,0.424368,0.381813,0.408152,0.428944,0.428893,0.441538,0.425495,0.436226,0.0728417,0.545276
T7,17/06/2021 20:18:27,750nm,6000k, M,0.275139,0.322188,0.378476,0.413803,0.380907,0.366844,0.393707,0.425715,0.405318,0.399394,0.452963,0.408136,0.428044,0.425597,0.394754,0.432088,0.409491,0.429615,0.452228,0.402236,0.416593,0.632654,0.104965,0.627295
T7,17/06/2021 20:18:27,750nm,6000k, N,0.285942,0.335702,0.37935,0.390612,0.377836,0.397535,0.396817,0.380585,0.39194,0.391693,0.406523,0.359649,0.403607,0.392138,0.405319,0.388611,0.395907,0.409389,0.43483,0.395783,0.428636,0.15425,0.0481372,0.589855
T7,17/06/2021 20:18:27,750nm,6000k, O,0.368283,0.310089,0.370809,0.385474,0.352485,0.338464,0.400234,0.444168,0.452293,0.396482,0.42702,0.378476,0.371578,0.368922,0.402061,0.380057,0.356142,0.396541,0.387939,0.390007,0.393843,0.0833684,0.42049,0.711169
T7,17/06/2021 20:18:27,750nm,6000k, P,0.0929256,0.338197,0.354086,0.396029,0.0921254,0.0779624,0.0916524,0.0706744,0.0561425,0.0986668,0.0521285,0.0678676,0.0545906,0.0675438,0.0767053,0.0582754,0.164811,0.552398,0.416638,0.419742,0.179257,0.0664723,0.562573,0.57671
T8,18/06/2021 14:29:21,750nm,4000k, A,0.0906867,0.0449515,0.27038,0.276367,0.235557,0.246826,0.240772,0.253999,0.236582,0.256004,0.227617,0.217686,0.206801,0.217322,0.220239,0.249341,0.252485,0.251614,0.241366,0.246898,0.265585,0.377241,0.0549518,0.0963242
T8,18/06/2021 14:29:21,750nm,4000k, B,0.0512124,0.194642,0.237029,0.28719,0.273447,0.283018,0.254312,0.265717,0.257677,0.275851,0.285238,0.280335,0.289632,0.283498,0.27342,0.325164,0.312606,0.308884,0.302821,0.317548,0.377055,0.372823,0.298381,0.0565259
T8,18/06/2021 14:29:21,750nm,4000k, C,0.223746,0.233729,0.298634,0.347444,0.384595,0.338051,0.345178,0.390403,0.371745,0.374307,0.385182,0.365002,0.364783,0.374791,0.35903,0.376466,0.400314,0.379698,0.374315,0.423751,0.417299,0.407739,0.341859,0.427824
T8,18/06/2021 14:29:21,750nm,4000k, D,0.180876,0.251415,0.321197,0.3777,0.38339,0.38747,0.348207,0.379909,0.365554,0.407866,0.413635,0.385242,0.392179,0.387462,0.383749,0.399056,0.409457,0.403313,0.394876,0.410211,0.409408,0.445412,0.340355,0.363077
T8,18/06/2021 14:29:21,750nm,4000k, E,0.173337,0.226647,0.293996,0.365819,0.366573,0.36001,0.382855,0.39181,0.398851,0.391713,0.405021,0.395088,0.382282,0.379256,0.380548,0.395871,0.394227,0.373005,0.367787,0.404413,0.424269,0.445946,0.347814,0.289734
T8,18/06/2021 14:29:21,750nm,4000k, F,0.165735,0.238914,0.304565,0.351873,0.402496,0.361856,0.383124,0.377837,0.377482,0.365813,0.371091,0.397236,0.380606,0.369175,0.375123,0.385746,0.384951,0.372318,0.398666,0.410506,0.384533,0.417143,0.349026,0.25984
T8,18/06/2021 14:29:21,750nm,4000k, G,0.1694,0.213101,0.268597,0.324682,0.341188,0.341625,0.365891,0.35776,0.351311,0.334565,0.349212,0.346217,0.359439,0.401288,0.391845,0.376151,0.37835,0.377293,0.363982,0.403028,0.355161,0.346635,0.318268,0.24455
T8,18/06/2021 14:29:21,750nm,4000k, H,0.165773,0.22073,0.280878,0.347776,0.348094,0.331069,0.332307,0.36507,0.348819,0.344985,0.348728,0.35992,0.384569,0.391692,0.385454,0.370644,0.373876,0.369043,0.371513,0.385465,0.356363,0.338759,0.30154,0.264385
T8,18/06/2021 14:29:21,750nm,4000k, I,0.176333,0.230081,0.300254,0.326661,0.33065,0.347296,0.369775,0.388874,0.369601,0.342277,0.39243,0.412736,0.422808,0.39071,0.378581,0.377929,0.39407,0.376042,0.39755,0.375343,0.357155,0.341257,0.294055,0.290617
T8,18/06/2021 14:29:21,750nm,4000k, J,0.16823,0.21294,0.305913,0.332391,0.355755,0.352641,0.385175,0.366964,0.368458,0.370442,0.372965,0.369572,0.368009,0.404006,0.397031,0.370849,0.395638,0.379694,0.414464,0.414468,0.383913,0.335564,0.304241,0.311726
T8,18/06/2021 14:29:21,750nm,4000k, K,0.176662,0.259899,0.311671,0.3149,0.334783,0.360888,0.386019,0.347088,0.341387,0.322865,0.365085,0.373647,0.357944,0.368104,0.411736,0.428983,0.392593,0.380232,0.360006,0.362432,0.368819,0.358728,0.308335,0.325153
T8,18/06/2021 14:29:21,750nm,4000k, L,0.17404,0.252939,0.299694,0.31059,0.320773,0.298074,0.346974,0.336485,0.351388,0.332703,0.351763,0.322814,0.332256,0.348362,0.361981,0.398652,0.396376,0.350978,0.380521,0.357796,0.358972,0.377996,0.394743,0.399622
T8,18/06/2021 14:29:21,750nm,4000k, M,0.184713,0.234203,0.316433,0.314213,0.334266,0.369518,0.386349,0.343963,0.428375,0.372875,0.333494,0.333251,0.308008,0.32346,0.384808,0.370513,0.376751,0.368257,0.347628,0.334907,0.330685,0.354619,0.345691,0.350811
T8,18/06/2021 14:29:21,750nm,4000k, N,0.202375,0.232588,0.289567,0.328607,0.33703,0.358353,0.374975,0.336106,0.289682,0.262931,0.305979,0.280897,0.289383,0.336663,0.337124,0.331162,0.342079,0.298082,0.327023,0.320678,0.348623,0.312281,0.283442,0.195809
T8,18/06/2021 14:29:21,750nm,4000k, O,0.285118,0.213042,0.260583,0.269027,0.256468,0.258506,0.268922,0.240471,0.237937,0.232577,0.258865,0.244694,0.253615,0.257371,0.26023,0.251264,0.261462,0.268008,0.253312,0.250493,0.264942,0.288272,0.313197,0.0640993
T8,18/06/2021 14:29:21,750nm,4000k, P,0.0513725,0.2089,0.310287,0.280263,0.304618,0.339329,0.295078,0.208959,0.197923,0.195984,0.203731,0.242018,0.231599,0.238559,0.211457,0.194746,0.204064,0.198791,0.17781,0.128732,0.0679712,0.042224,0.046358,0.102496
T8,18/06/2021 14:29:21,750nm,5000k, A,0.0592961,0.098912,0.328236,0.340411,0.344289,0.382975,0.341274,0.284668,0.323764,0.49065,0.357051,0.277232,0.282281,0.272341,0.28714,0.302505,0.305889,0.310733,0.275376,0.279224,0.291957,0.321827,0.125399,0.0469254
T8,18/06/2021 14:29:21,750nm,5000k, B,0.0983557,0.222856,0.289729,0.348942,0.332953,0.320477,0.304395,0.314573,0.349643,0.378782,0.37829,0.445228,0.44122,0.426986,0.405881,0.411592,0.417492,0.485896,0.469701,0.45406,0.465888,0.448485,0.351143,0.119786
T8,18/06/2021 14:29:21,750nm,5000k, C,0.309795,0.253252,0.410805,0.452155,0.458813,0.459437,0.521861,0.556926,0.458368,0.481418,0.464567,0.529577,0.525147,0.519355,0.500469,0.505924,0.503716,0.60633,0.587253,0.525373,0.539832,0.471751,0.38449,0.362518
T8,18/06/2021 14:29:21,750nm,5000k, D,0.291477,0.279692,0.404901,0.454379,0.482946,0.470016,0.458848,0.528483,0.518834,0.524893,0.532163,0.499676,0.514998,0.54967,0.529631,0.519249,0.60123,0.61918,0.586739,0.607097,0.606631,0.566434,0.473787,0.367453
T8,18/06/2021 14:29:21,750nm,5000k, E,0.269852,0.278552,0.4362,0.469598,0.479603,0.500912,0.465987,0.478011,0.483115,0.548716,0.522915,0.460983,0.49828,0.522404,0.522222,0.516182,0.528452,0.530855,0.568741,0.50605,0.579077,0.583854,0.488376,0.326969
T8,18/06/2021 14:29:21,750nm,5000k, F,0.252357,0.269706,0.50415,0.445227,0.42722,0.423619,0.381971,0.42079,0.445249,0.454636,0.491127,0.464276,0.501975,0.525127,0.494512,0.49936,0.505154,0.510665,0.495731,0.555219,0.583709,0.569912,0.448232,0.318963
T8,18/06/2021 14:29:21,750nm,5000k, G,0.244559,0.265789,0.462918,0.449609,0.385874,0.426822,0.428652,0.482259,0.472819,0.444957,0.492139,0.456026,0.492268,0.491535,0.493818,0.509813,0.505308,0.477115,0.539648,0.517856,0.494293,0.511493,0.431319,0.357469
T8,18/06/2021 14:29:21,750nm,5000k, H,0.248445,0.272833,0.492107,0.388809,0.421766,0.411607,0.441817,0.46244,0.482315,0.450452,0.487303,0.539967,0.533761,0.497994,0.52275,0.522779,0.515148,0.482059,0.497815,0.530965,0.56611,0.559717,0.413978,0.365169
T8,18/06/2021 14:29:21,750nm,5000k, I,0.228611,0.28158,0.505891,0.466252,0.410055,0.436969,0.443948,0.484415,0.471021,0.456134,0.540498,0.460361,0.484216,0.481143,0.509254,0.529255,0.555412,0.567595,0.540354,0.55285,0.637459,0.613724,0.416923,0.460068
T8,18/06/2021 14:29:21,750nm,5000k, J,0.214948,0.315792,0.458075,0.406544,0.459094,0.47655,0.462997,0.469191,0.50357,0.529423,0.533751,0.538789,0.544675,0.473666,0.558172,0.537665,0.580174,0.57052,0.473053,0.50796,0.580655,0.554324,0.396602,0.448584
T8,18/06/2021 14:29:21,750nm,5000k, K,0.227297,0.334499,0.460848,0.512476,0.511018,0.491153,0.468159,0.515234,0.539544,0.423997,0.56158,0.486155,0.515634,0.454568,0.481432,0.535452,0.528207,0.47725,0.48594,0.541257,0.513533,0.444426,0.383308,0.217444
T8,18/06/2021 14:29:21,750nm,5000k, L,0.222887,0.304997,0.442331,0.412694,0.555419,0.528048,0.529246,0.462475,0.560421,0.492989,0.497952,0.535216,0.537405,0.458816,0.566626,0.498461,0.454615,0.478412,0.463717,0.498629,0.517317,0.451176,0.400692,0.149389
T8,18/06/2021 14:29:21,750nm,5000k, M,0.257837,0.363335,0.464991,0.531323,0.480946,0.413786,0.454557,0.456414,0.464566,0.437559,0.482414,0.454604,0.452078,0.438871,0.447441,0.418634,0.457279,0.518317,0.53783,0.514011,0.484093,0.436432,0.412942,0.043341
T8,18/06/2021 14:29:21,750nm,5000k, N,0.295069,0.316885,0.389121,0.422237,0.467789,0.458402,0.42248,0.361634,0.369847,0.370003,0.404128,0.421718,0.401543,0.404351,0.438653,0.368575,0.415526,0.426225,0.442634,0.416679,0.448299,0.430527,0.487267,0.0773557
T8,18/06/2021 14:29:21,750nm,5000k, O,0.218874,0.270304,0.332446,0.362115,0.353728,0.3734,0.353359,0.287509,0.257022,0.275497,0.311775,0.330825,0.3151,0.332521,0.363367,0.359361,0.301849,0.319394,0.361559,0.385816,0.39599,0.402376,0.308046,0.100628
T8,18/06/2021 14:29:21,750nm,5000k, P,0.0465537,0.489,0.279287,0.288185,0.433712,0.0414179,0.0487024,0.0649069,0.0648536,0.0888999,0.0890146,0.0448128,0.0485299,0.051917,0.0524547,0.0767071,0.0481129,0.0535177,0.0802655,0.0841148,0.0513198,0.0999023,0.0489263,0.103837
T8,18/06/2021 14:29:21,750nm,6000k, A,0.0437689,0.353335,0.315279,0.303243,0.315424,0.335469,0.340991,0.338821,0.331989,0.335463,0.323367,0.318966,0.319777,0.340183,0.309628,0.31779,0.330555,0.331885,0.34467,0.347279,0.350944,0.363688,0.0922636,0.0963195
T8,18/06/2021 14:29:21,750nm,6000k, B,0.339568,0.332533,0.333146,0.38445,0.403335,0.413837,0.444623,0.420903,0.436721,0.431873,0.417213,0.420565,0.377972,0.425109,0.390967,0.383176,0.413427,0.428171,0.469396,0.47603,0.465284,0.434604,0.422283,0.0925085
T8,18/06/2021 14:29:21,750nm,6000k, C,0.282111,0.362779,0.386989,0.428232,0.551029,0.473785,0.450982,0.420411,0.438463,0.45228,0.445547,0.449773,0.443919,0.450496,0.439189,0.469042,0.43889,0.457013,0.515196,0.503724,0.499219,0.457381,0.420245,0.14651
T8,18/06/2021 14:29:21,750nm,6000k, D,0.27085,0.369019,0.413575,0.466088,0.429972,0.421069,0.455705,0.47914,0.465265,0.465342,0.432448,0.442802,0.447159,0.490329,0.490043,0.449283,0.461494,0.440408,0.48331,0.487639,0.488299,0.456279,0.38607,0.278243
T8,18/06/2021 14:29:21,750nm,6000k, E,0.284271,0.377159,0.408006,0.420484,0.417023,0.396606,0.406928,0.449369,0.449412,0.446867,0.45585,0.45844,0.481529,0.458506,0.411924,0.418108,0.429816,0.455176,0.474151,0.481723,0.49196,0.480693,0.403778,0.273854
T8,18/06/2021 14:29:21,750nm,6000k, F,0.287542,0.383189,0.380031,0.431935,0.456149,0.439266,0.410202,0.430395,0.465434,0.428224,0.417016,0.412169,0.421515,0.445169,0.421655,0.470079,0.451282,0.447527,0.431862,0.470144,0.486406,0.43518,0.419363,0.0811851
T8,18/06/2021 14:29:21,750nm,6000k, G,0.264269,0.341469,0.418431,0.427313,0.397197,0.424082,0.400907,0.426287,0.47294,0.414249,0.420423,0.447015,0.437787,0.431421,0.413918,0.441528,0.459991,0.468291,0.439105,0.430052,0.43487,0.442649,0.439677,0.0569464
T8,18/06/2021 14:29:21,750nm,6000k, H,0.263201,0.361113,0.405011,0.409863,0.408397,0.424026,0.401977,0.369338,0.430671,0.421309,0.436186,0.450035,0.424934,0.402258,0.408337,0.413535,0.47136,0.472923,0.451868,0.422419,0.440565,0.428197,0.582516,0.109097
T8,18/06/2021 14:29:21,750nm,6000k, I,0.257322,0.348701,0.412576,0.388052,0.437632,0.427143,0.402158,0.370207,0.415504,0.414688,0.432912,0.443399,0.417681,0.421776,0.389379,0.427091,0.459435,0.449734,0.464309,0.471708,0.431696,0.395419,0.116965,0.102697
T8,18/06/2021 14:29:21,750nm,6000k, J,0.264798,0.383478,0.419115,0.406682,0.432927,0.451686,0.442165,0.414812,0.421839,0.42374,0.414958,0.457351,0.404984,0.419531,0.433336,0.424877,0.445959,0.438836,0.471836,0.465241,0.43547,0.419413,0.0897287,0.05315
T8,18/06/2021 14:29:21,750nm,6000k, K,0.261891,0.329256,0.428435,0.449376,0.449676,0.391069,0.439584,0.45817,0.420414,0.411116,0.39378,0.433528,0.430689,0.432559,0.4533,0.46039,0.445731,0.473344,0.453365,0.487183,0.450859,0.473437,0.0921668,0.428722
T8,18/06/2021 14:29:21,750nm,6000k, L,0.291086,0.370577,0.412411,0.426376,0.408483,0.422472,0.433395,0.382912,0.426366,0.447373,0.445825,0.440847,0.432225,0.419686,0.443867,0.39667,0.423257,0.446051,0.442927,0.454917,0.434613,0.276175,0.0735104,0.567399
T8,18/06/2021 14:29:21,750nm,6000k, M,0.292082,0.332044,0.398811,0.431028,0.396663,0.383002,0.413038,0.4441,0.415374,0.411487,0.469021,0.422977,0.447172,0.442596,0.410686,0.452139,0.425861,0.447937,0.471846,0.415657,0.429184,0.114528,0.106028,0.677546
T8,18/06/2021 14:29:21,750nm,6000k, N,0.311474,0.345603,0.397605,0.406042,0.394074,0.412296,0.412763,0.396055,0.406652,0.406032,0.421916,0.373218,0.418575,0.409895,0.419712,0.403321,0.406726,0.420491,0.450861,0.410177,0.450506,0.0658929,0.129247,0.615922
T8,18/06/2021 14:29:21,750nm,6000k, O,0.437918,0.314076,0.382701,0.393873,0.371799,0.36478,0.4713,0.540138,0.566617,0.463407,0.489787,0.414407,0.401189,0.394961,0.429001,0.401275,0.369818,0.41455,0.402637,0.403673,0.463553,0.0835701,0.539917,0.711707
T8,18/06/2021 14:29:21,750nm,6000k, P,0.0911847,0.392167,0.383165,0.466272,0.0911921,0.0776804,0.0890615,0.0688549,0.0533807,0.097923,0.0499854,0.0672723,0.0528295,0.065783,0.0760387,0.0560841,0.0514971,0.30611,0.496019,0.546652,0.0503425,0.0662386,0.603473,0.570437
T9,20/06/2021 15:39:46,750nm,4000k, A,0.0902172,0.0449667,0.109831,0.165334,0.105675,0.107695,0.104363,0.102102,0.111775,0.136472,0.138226,0.186638,0.215644,0.214035,0.194226,0.183535,0.174147,0.233664,0.235381,0.222946,0.141701,0.151677,0.0565206,0.0953989
T9,20/06/2021 15:39:46,750nm,4000k, B,0.0478251,0.25812,0.238026,0.317512,0.301274,0.314925,0.271368,0.278593,0.277735,0.288414,0.302784,0.292823,0.304251,0.296791,0.287805,0.355528,0.337113,0.340346,0.336831,0.362162,0.443472,0.435134,0.508993,0.0543512
T9,20/06/2021 15:39:46,750nm,4000k, C,0.126763,0.247313,0.339666,0.388622,0.44032,0.370277,0.372062,0.4395,0.415189,0.418221,0.429761,0.404292,0.402728,0.414075,0.400964,0.425279,0.465579,0.420728,0.433107,0.495266,0.499655,0.475798,0.416018,0.160768
T9,20/06/2021 15:39:46,750nm,4000k, D,0.322549,0.272547,0.418417,0.441677,0.440983,0.427716,0.380372,0.425971,0.406238,0.469458,0.469214,0.435687,0.442901,0.437461,0.433347,0.451613,0.466238,0.462204,0.465091,0.490513,0.50322,0.552929,0.408143,0.279654
T9,20/06/2021 15:39:46,750nm,4000k, E,0.291855,0.239846,0.344469,0.425587,0.413656,0.401592,0.427522,0.439964,0.448583,0.446102,0.458701,0.444921,0.430025,0.429409,0.429499,0.453703,0.444854,0.426636,0.420142,0.473944,0.511454,0.55643,0.407614,0.367432
T9,20/06/2021 15:39:46,750nm,4000k, F,0.276385,0.259837,0.347632,0.409188,0.462336,0.406296,0.432349,0.425784,0.426351,0.41526,0.42155,0.448353,0.424284,0.415293,0.427555,0.44297,0.440842,0.429625,0.46786,0.4805,0.460579,0.518985,0.41805,0.51735
T9,20/06/2021 15:39:46,750nm,4000k, G,0.26923,0.23061,0.304211,0.365663,0.384136,0.381001,0.411255,0.397695,0.391155,0.371188,0.387836,0.383046,0.402136,0.450876,0.443153,0.428018,0.433246,0.434526,0.423647,0.481917,0.409694,0.411855,0.372442,0.457532
T9,20/06/2021 15:39:46,750nm,4000k, H,0.256493,0.240896,0.315555,0.402539,0.392038,0.367016,0.37267,0.40815,0.387502,0.381201,0.385887,0.400625,0.434741,0.450889,0.442996,0.423342,0.429337,0.427304,0.433104,0.460591,0.410906,0.397606,0.352832,0.511046
T9,20/06/2021 15:39:46,750nm,4000k, I,0.247896,0.255545,0.344186,0.365083,0.370904,0.388738,0.422658,0.445148,0.419253,0.388399,0.450891,0.477595,0.4891,0.453434,0.438264,0.44136,0.457086,0.44171,0.474422,0.43932,0.420049,0.405289,0.334147,0.510883
T9,20/06/2021 15:39:46,750nm,4000k, J,0.222152,0.232209,0.345923,0.376988,0.410021,0.402315,0.445463,0.420153,0.426298,0.430791,0.432934,0.430989,0.427888,0.480489,0.458289,0.433511,0.466674,0.449245,0.499891,0.500248,0.454523,0.3963,0.358137,0.430121
T9,20/06/2021 15:39:46,750nm,4000k, K,0.242646,0.295083,0.370822,0.349186,0.385109,0.424227,0.460314,0.396378,0.39311,0.372568,0.42793,0.434464,0.415707,0.435279,0.49142,0.510613,0.466272,0.453141,0.430974,0.430932,0.442741,0.443998,0.355803,0.292988
T9,20/06/2021 15:39:46,750nm,4000k, L,0.231421,0.290018,0.349955,0.350247,0.366273,0.338206,0.416609,0.390863,0.416023,0.396346,0.411944,0.377254,0.382944,0.40904,0.441055,0.484953,0.47022,0.430194,0.45955,0.420944,0.432232,0.489789,0.523404,0.209423
T9,20/06/2021 15:39:46,750nm,4000k, M,0.255836,0.257237,0.390524,0.37777,0.391514,0.44107,0.47694,0.410492,0.549089,0.462119,0.391181,0.396827,0.349275,0.384923,0.455722,0.440537,0.447259,0.434437,0.401938,0.395172,0.393273,0.446952,0.423312,0.152109
T9,20/06/2021 15:39:46,750nm,4000k, N,0.378395,0.246503,0.346322,0.401686,0.392783,0.465211,0.493162,0.424043,0.348522,0.307935,0.367249,0.325867,0.335072,0.411729,0.406701,0.389993,0.39608,0.332477,0.375726,0.370382,0.402929,0.355729,0.349959,0.0459527
T9,20/06/2021 15:39:46,750nm,4000k, O,0.0758862,0.236104,0.28638,0.294564,0.273975,0.290365,0.301947,0.268366,0.262807,0.264201,0.298108,0.276625,0.286582,0.287686,0.290459,0.278124,0.293825,0.30661,0.29235,0.285928,0.303879,0.372481,0.190082,0.0632955
T9,20/06/2021 15:39:46,750nm,4000k, P,0.0510781,0.0455874,0.169969,0.351992,0.245801,0.152427,0.0800198,0.0455219,0.0467182,0.0467347,0.0466119,0.0445161,0.0470986,0.051916,0.0525133,0.0438594,0.0442309,0.0420032,0.0442376,0.0417086,0.0553875,0.0419207,0.0455695,0.102115
T9,20/06/2021 15:39:46,750nm,5000k, A,0.0580687,0.0939501,0.0462073,0.114476,0.131294,0.0872518,0.0756947,0.0630422,0.062468,0.126488,0.0997497,0.160573,0.253286,0.299524,0.385089,0.447497,0.446963,0.415099,0.353698,0.361871,0.41984,0.178007,0.0436335,0.0476057
T9,20/06/2021 15:39:46,750nm,5000k, B,0.0937747,0.361387,0.365364,0.409129,0.372257,0.338071,0.31842,0.331741,0.369117,0.405557,0.405523,0.49948,0.492441,0.475742,0.449624,0.456356,0.470791,0.567943,0.549869,0.530302,0.547457,0.530238,0.404169,0.0439414
T9,20/06/2021 15:39:46,750nm,5000k, C,0.054428,0.272145,0.482558,0.519773,0.515257,0.530302,0.599577,0.640416,0.516916,0.547344,0.529246,0.60709,0.59526,0.590438,0.56403,0.576894,0.584724,0.697089,0.678978,0.616585,0.628171,0.549592,0.456577,0.13234
T9,20/06/2021 15:39:46,750nm,5000k, D,0.0993036,0.314644,0.463193,0.524314,0.552768,0.532518,0.517613,0.606561,0.594844,0.604854,0.608462,0.56434,0.584524,0.635484,0.60523,0.596345,0.700108,0.718734,0.683287,0.712713,0.719399,0.667618,0.562322,0.179921
T9,20/06/2021 15:39:46,750nm,5000k, E,0.18368,0.319166,0.505718,0.534837,0.541252,0.563925,0.51849,0.536741,0.545612,0.62688,0.587438,0.512134,0.560844,0.591532,0.590016,0.586935,0.603618,0.608234,0.660166,0.585348,0.685349,0.684572,0.56933,0.295078
T9,20/06/2021 15:39:46,750nm,5000k, F,0.256631,0.301893,0.593175,0.502185,0.474644,0.462031,0.413768,0.468804,0.491752,0.505042,0.549995,0.518695,0.569525,0.592892,0.557877,0.56758,0.577393,0.585208,0.575174,0.660435,0.691805,0.668451,0.528602,0.35396
T9,20/06/2021 15:39:46,750nm,5000k, G,0.324621,0.298031,0.544479,0.506755,0.424007,0.471972,0.472699,0.542994,0.526445,0.491369,0.553054,0.506705,0.553814,0.553581,0.559127,0.58439,0.583035,0.548374,0.638245,0.606775,0.578229,0.619964,0.508581,0.290772
T9,20/06/2021 15:39:46,750nm,5000k, H,0.3965,0.299076,0.584742,0.429467,0.471659,0.457272,0.494337,0.515102,0.53941,0.499949,0.545112,0.619232,0.610874,0.566205,0.604812,0.605291,0.59847,0.5572,0.57451,0.624133,0.68182,0.676446,0.493954,0.195381
T9,20/06/2021 15:39:46,750nm,5000k, I,0.375942,0.337945,0.604499,0.532535,0.460647,0.496189,0.503853,0.556497,0.534439,0.516216,0.628217,0.521532,0.554312,0.550443,0.59198,0.62122,0.65675,0.672265,0.642272,0.660376,0.760069,0.758192,0.502361,0.149217
T9,20/06/2021 15:39:46,750nm,5000k, J,0.382701,0.367561,0.545551,0.457855,0.530337,0.54897,0.534231,0.538482,0.589181,0.613014,0.61544,0.632112,0.64304,0.543636,0.660874,0.631272,0.681616,0.668804,0.550238,0.601522,0.686986,0.660334,0.478033,0.11573
T9,20/06/2021 15:39:46,750nm,5000k, K,0.394725,0.391295,0.543638,0.60286,0.602164,0.571565,0.549271,0.611804,0.64679,0.473621,0.670493,0.568071,0.601656,0.519337,0.559496,0.635785,0.628719,0.563447,0.588959,0.659956,0.611039,0.526437,0.47872,0.0559196
T9,20/06/2021 15:39:46,750nm,5000k, L,0.366192,0.34017,0.526617,0.48423,0.662294,0.629537,0.646788,0.537211,0.681013,0.569689,0.577605,0.630542,0.636658,0.525875,0.678919,0.584599,0.527447,0.578367,0.55425,0.585073,0.621054,0.545407,0.503598,0.0428052
T9,20/06/2021 15:39:46,750nm,5000k, M,0.478123,0.453618,0.567928,0.659537,0.568342,0.479986,0.529418,0.527319,0.550344,0.495984,0.55804,0.531875,0.514999,0.505684,0.519468,0.480677,0.539514,0.616586,0.641724,0.606013,0.572316,0.512273,0.537327,0.0463301
T9,20/06/2021 15:39:46,750nm,5000k, N,0.367149,0.370288,0.445209,0.492881,0.552286,0.5338,0.491311,0.4128,0.416431,0.412809,0.448725,0.475845,0.445522,0.462182,0.498472,0.412854,0.465856,0.478581,0.508469,0.493534,0.515103,0.50449,0.797961,0.078952
T9,20/06/2021 15:39:46,750nm,5000k, O,0.0463838,0.305169,0.387839,0.411878,0.397608,0.467111,0.52459,0.509633,0.469964,0.422774,0.556202,0.568729,0.582612,0.524751,0.551413,0.517064,0.385805,0.394367,0.440142,0.468963,0.48865,0.620984,0.0884441,0.0988937
T9,20/06/2021 15:39:46,750nm,5000k, P,0.0462006,0.0899446,0.434376,0.438545,0.105569,0.0429998,0.0489166,0.0656926,0.0648192,0.0882186,0.0882364,0.0447853,0.0479254,0.0511447,0.0512167,0.0751403,0.0470815,0.0510296,0.0776709,0.0819114,0.0505202,0.0962892,0.0497111,0.104676
T9,20/06/2021 15:39:46,750nm,6000k, A,0.0443593,0.070707,0.254401,0.338409,0.143766,0.116097,0.123083,0.129539,0.314856,0.468252,0.41743,0.379378,0.363406,0.378429,0.330271,0.339464,0.351876,0.354816,0.371158,0.374678,0.391947,0.253739,0.0778887,0.0980189
T9,20/06/2021 15:39:46,750nm,6000k, B,0.0697633,0.361645,0.360301,0.421462,0.449928,0.449684,0.491674,0.455615,0.479331,0.468529,0.451565,0.457431,0.407623,0.464988,0.421135,0.410108,0.445362,0.461545,0.514333,0.519042,0.505354,0.482596,0.597358,0.0888248
T9,20/06/2021 15:39:46,750nm,6000k, C,0.346167,0.392245,0.414,0.472649,0.623868,0.521379,0.494714,0.46155,0.482649,0.49756,0.486501,0.496958,0.493224,0.497387,0.484141,0.522712,0.482651,0.504912,0.575776,0.56064,0.553241,0.492536,0.475464,0.0550985
T9,20/06/2021 15:39:46,750nm,6000k, D,0.361697,0.399918,0.454839,0.520297,0.467181,0.460686,0.506259,0.537641,0.519381,0.51937,0.478403,0.492068,0.492722,0.549551,0.54726,0.491888,0.507935,0.48283,0.533801,0.539003,0.536676,0.501405,0.431793,0.086456
T9,20/06/2021 15:39:46,750nm,6000k, E,0.373266,0.41102,0.446107,0.458282,0.463198,0.435,0.444042,0.494675,0.495163,0.490842,0.499542,0.503945,0.533734,0.501693,0.445801,0.458289,0.467252,0.500592,0.519488,0.530795,0.544215,0.528781,0.458577,0.0791858
T9,20/06/2021 15:39:46,750nm,6000k, F,0.376425,0.417479,0.41595,0.478922,0.5046,0.489473,0.449575,0.476475,0.520859,0.468591,0.454389,0.448864,0.460104,0.485854,0.458969,0.516678,0.494091,0.489879,0.467447,0.513449,0.534047,0.463676,0.502278,0.0707765
T9,20/06/2021 15:39:46,750nm,6000k, G,0.334331,0.373833,0.468454,0.473005,0.434957,0.469141,0.439832,0.4696,0.528841,0.452347,0.460333,0.493828,0.481477,0.466599,0.44815,0.485877,0.510738,0.517736,0.480192,0.463394,0.470216,0.479905,0.665962,0.0570649
T9,20/06/2021 15:39:46,750nm,6000k, H,0.334487,0.395922,0.45236,0.452715,0.450483,0.468778,0.438758,0.397199,0.473634,0.46234,0.481545,0.496767,0.468334,0.436832,0.444845,0.450227,0.522161,0.523044,0.495365,0.456715,0.473759,0.483481,0.0844775,0.109184
